index,plot,subplot,plotid,plant,plantid,status_18,status_18r2,status_19,status_20,transition_1819,transition_1920,transition_181920,check_19_20_20,census18,notes_18,other_notes_18,census18r2,other_notes_18r2,pheno18,floral18,seeds18,leaf18,census19,notes_19,other_notes_19,pheno19,floral19,seeds19,leaf19,census20,notes_20,other_notes_20,pheno20,floral20,volatiles20,seeds20,leaf20,total_obs
482,3,B,3B,604,3B604,vegetative,vegetative,vegetative,no_record,vegetative > vegetative,vegetative > no_record,vegetative > vegetative > no_record,,1,blank,,1,,,,,,1,blank,,,,,2,,,,,,,,,5
483,3,B,3B,605,3B605,vegetative,vegetative,flowering,no_record,vegetative > flowering,flowering > no_record,vegetative > flowering > no_record,,1,blank,,1,,,,,,1,blank,,3,3,1,,,,,,,,,,10
484,3,B,3B,606,3B606,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,10,,1,,1,dead,dead,,,,,1,nf,,,,,,,14
485,3,B,3B,607,3B607,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
486,3,B,3B,608,3B608,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,2,1,blank,,,,,1,1,blank,,,,,,2,9
487,3,B,3B,609,3B609,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,dead,dead,,,,,1,nf,,,,,,,4
488,3,B,3B,610,3B610,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
489,3,B,3B,611,3B611,vegetative,vegetative,vegetative,no_record,vegetative > vegetative,vegetative > no_record,vegetative > vegetative > no_record,,1,blank,,1,,,,,,1,blank,,3,,,,,,,,,,,,6
490,3,B,3B,612,3B612,vegetative,vegetative,vegetative,no_record,vegetative > vegetative,vegetative > no_record,vegetative > vegetative > no_record,,1,blank,,1,,,,,,1,blank,,,,,,,,,,,,,,3
491,3,B,3B,613,3B613,vegetative,recheck,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,gone,,,,,1,dead,dead,,,,,1,nf,,,,,,,4
492,3,B,3B,614,3B614,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
493,3,B,3B,615,3B615,vegetative,vegetative,vegetative,no_record,vegetative > vegetative,vegetative > no_record,vegetative > vegetative > no_record,,1,blank,,1,,,,,,1,blank,,,,,2,,,,,,,,,5
494,3,B,3B,616,3B616,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,2,1,dead,dead,,,,,1,nf,,,,,,,6
495,3,B,3B,617,3B617,vegetative,vegetative,vegetative,no_record,vegetative > vegetative,vegetative > no_record,vegetative > vegetative > no_record,,1,blank,,1,,,,,,1,blank,,,,,,,,,,,,,,3
496,3,B,3B,618,3B618,vegetative,vegetative,vegetative,no_record,vegetative > vegetative,vegetative > no_record,vegetative > vegetative > no_record,,1,blank,,1,,,,,,1,blank,,,,,,,,,3,4,2,1,,13
497,3,B,3B,619,3B619,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
498,3,B,3B,620,3B620,vegetative,dead_nf,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,very wilted,1,dead,,,,,1,dead,dead,,,,,1,dead,,,,,,,4
499,3,B,3B,621,3B621,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,3,2,,1,,10
500,3,B,3B,622,3B622,vegetative,vegetative,vegetative,no_record,vegetative > vegetative,vegetative > no_record,vegetative > vegetative > no_record,,1,blank,,1,,,,,,1,blank,,,,,,,,,,,,,,3
501,3,B,3B,623,3B623,vegetative,vegetative,vegetative,no_record,vegetative > vegetative,vegetative > no_record,vegetative > vegetative > no_record,,1,blank,,1,,,,,,1,blank,,,,,,,,,,,,,,3
502,3,B,3B,624,3B624,vegetative,vegetative,flowering,recheck,vegetative > flowering,flowering > recheck,vegetative > flowering > recheck,rosettes? flowered and lived?,1,blank,,1,,,,,,1,blank,,3,,,,1,chewed,,,,,,,7
503,3,B,3B,821,3B821,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
504,3,B,3B,822,3B822,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,ts,,,,,1,blank,,2,,,,,6
505,3,B,3B,823,3B823,vegetative,vegetative,flowering,vegetative,vegetative > flowering,flowering > vegetative,vegetative > flowering > vegetative,flowered and lived?,1,blank,,1,,,,,2,1,blank,,2,1,1,,1,blank,,,,,,,10
506,3,B,3B,824,3B824,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,12,4,1,,1,dead,dead,,,,,1,dead,,,,,,,20
507,3,B,3B,825,3B825,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,2,1,blank,,,,,,,6
508,3,B,3B,826,3B826,vegetative,vegetative,tagnf,dead_nf,vegetative > tagnf,tagnf > dead_nf,vegetative > tagnf > dead_nf,tagnf last year,1,blank,,1,,,,,,1,tagnf,tagnf,,,,,1,nf,,,,,,,4
509,3,B,3B,827,3B827,vegetative,vegetative,tagnf,tagnf,vegetative > tagnf,tagnf > tagnf,vegetative > tagnf > tagnf,,1,blank,,1,,,,,,1,tagnf,tagnf,,,,,1,tagnf,,,,,,,4
510,3,B,3B,828,3B828,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,4,3,2,1,,14
511,3,B,3B,829,3B829,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,chewed,munched,1,,,,,,1,ts,ts,,,,,1,nf,,,,,,,4
512,3,B,3B,830,3B830,vegetative,dead_nf,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,chewed,munched,1,dead,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
513,3,B,3B,831,3B831,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,already flagged,6,5,1,1,,17
514,3,B,3B,832,3B832,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,blank,,,,,,1,tagnf,,,,,,,4
515,3,B,3B,833,3B833,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,12,5,1,,1,dead,dead,,,,,1,dead,,,,,,,21
516,3,B,3B,834,3B834,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,2,1,blank,,,,,1,1,blank,,,,,,2,9
517,3,B,3B,835,3B835,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,2,1,nf,,,,,,,6
518,3,B,3B,836,3B836,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,dead,dead,,,,,1,nf,,,,,,,4
519,3,B,3B,837,3B837,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
520,3,B,3B,838,3B838,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,breaking,1,,,,,,1,blank,,,,,,1,blank,already flagged,3,3,2,1,,13
521,3,B,3B,877,3B877,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
522,3,B,3B,89,3B89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
523,3,B,3B,686,3B686,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,,3,3,1,,1,dead,,,,,,,9
524,3,B,3B,687,3B687,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,,4,,,,1,nf,,,,,,,6
525,3,B,3B,909,3B909,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3
526,3,C,3C,113,3C113,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
527,3,C,3C,120,3C120,no_record,no_record,no_record,dead_nf,no_record > no_record,no_record > dead_nf,no_record > no_record > dead_nf,check tag #,,,,,,,,,,,,,,,,,1,dead,,,,,,,1
528,3,C,3C,122,3C122,vegetative,vegetative,flowering,vegetative,vegetative > flowering,flowering > vegetative,vegetative > flowering > vegetative,flowered and lived?,1,blank,,1,,,,,,1,blank,,3,,1,,1,blank,,,,,,,8
529,3,C,3C,123,3C123,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,,,,2,1,dead,,,,,,,6
530,3,C,3C,124,3C124,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
531,3,C,3C,125,3C125,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,ts,ts,,,,,1,nf,,1,,,,,5
532,3,C,3C,126,3C126,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,ts,,,,,1,blank,,1,1,,1,,7
533,3,C,3C,127,3C127,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,11,10,1,,1,dead,dead,,,,,1,nf,,,,,,,25
534,3,C,3C,128,3C128,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,,,,,1,dead,,,,,,,4
535,3,C,3C,129,3C129,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,,,,,1,dead,,,,,,,4
536,3,C,3C,130,3C130,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,5,,,,1,dead,,,,,,,9
537,3,C,3C,131,3C131,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,5,2,1,,1,nf,,1,1,,1,,15
538,3,C,3C,132,3C132,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,15,4,1,,1,dead,dead,,,,,1,nf,,,,,,,23
539,3,C,3C,133,3C133,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,5,4,1,1,,15
540,3,C,3C,134,3C134,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,dead,dead,,,,,1,nf,,,,,,,4
541,3,C,3C,135,3C135,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
542,3,C,3C,136,3C136,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,resurrected?,1,blank,,1,,,,,,1,dead,dead,,,,,1,blank,,,,,,,4
543,3,C,3C,137,3C137,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,3,3,1,1,,12
544,3,C,3C,138,3C138,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,1,,,,1,dead,flowered last year,,,,,,5
545,3,C,3C,139,3C139,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,2,1,blank,,,,,1,1,blank,,5,4,1,1,,18
546,3,C,3C,140,3C140,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,5,4,1,,1,nf,,,,,,,14
547,3,C,3C,141,3C141,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,blank,,,,1,,1,tagnf,,,,,,,5
548,3,C,3C,142,3C142,vegetative,vegetative,flowering,flowering,vegetative > flowering,flowering > flowering,vegetative > flowering > flowering,flowered twice?,1,blank,,1,,,,,,1,blank,,4,3,1,,1,blank,,3,,,1,,16
549,3,C,3C,143,3C143,vegetative,vegetative,flowering,flowering,vegetative > flowering,flowering > flowering,vegetative > flowering > flowering,flowered twice?,1,blank,,1,,,,,,1,blank,,1,,,,1,blank,,2,3,,1,,11
550,3,C,3C,144,3C144,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,ts,ts,,,,,1,blank,,,,,,,4
551,3,C,3C,145,3C145,recheck,no_record,vegetative,dead_nf,recheck > vegetative,vegetative > dead_nf,recheck > vegetative > dead_nf,died and nf?,1,tagnf,missing,,,,,,,1,blank,,,,,,1,nf,,,,,,,3
552,3,C,3C,146,3C146,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,3,4,1,,1,nf,,,,,,,12
553,3,C,3C,147,3C147,flowering,no_record,dead_nf,vegetative,flowering > dead_nf,dead_nf > vegetative,flowering > dead_nf > vegetative,count leaves. resurrected?,1,blank,,,,13,7,1,,1,dead,dead,,,,,1,blank,,,,,,,24
554,3,C,3C,148,3C148,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,4,3,1,,1,nf,,,,,,,12
555,3,C,3C,149,3C149,vegetative,vegetative,flowering,vegetative,vegetative > flowering,flowering > vegetative,vegetative > flowering > vegetative,flowered and lived?,1,blank,,1,,,,,,1,blank,,5,4,1,,1,blank,,1,,,,,15
556,3,C,3C,150,3C150,recheck,vegetative,flowering,dead_nf,recheck > flowering,flowering > dead_nf,recheck > flowering > dead_nf,,1,tagnf,missing,1,,,,,,1,blank,,5,5,2,,1,dead,,,,,,,16
557,3,C,3C,151,3C151,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,4,4,1,,1,nf,,,,,,,13
558,3,C,3C,152,3C152,recheck,no_record,vegetative,tagnf,recheck > vegetative,vegetative > tagnf,recheck > vegetative > tagnf,,1,tagnf,missing,,,,,,,1,blank,,,,,,1,tagnf,,4,1,,1,,9
559,3,C,3C,153,3C153,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,4,3,1,1,,13
560,3,C,3C,154,3C154,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,3,4,,1,,12
561,3,C,3C,155,3C155,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
562,3,C,3C,156,3C156,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,14,8,1,,1,dead,dead,,,,,1,nf,,,,,,,26
563,3,C,3C,157,3C157,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,1,5
564,3,C,3C,158,3C158,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,2,1,blank,,,,,1,1,blank,,,,,,,7
565,3,C,3C,159,3C159,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,2,1,blank,,1,2,,1,,10
566,3,C,3C,160,3C160,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,1,,,2,1,blank,,,,,,,7
567,3,C,3C,161,3C161,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,2,5,1,,1,nf,,,,,,,12
568,3,C,3C,162,3C162,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,3,7
569,3,C,3C,163,3C163,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,15,7,1,,1,dead,dead,,,,,1,nf,,,,,,,26
570,3,C,3C,164,3C164,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,1,,1,nf,,,,,,,5
571,3,C,3C,165,3C165,vegetative,recheck,tagnf,vegetative,vegetative > tagnf,tagnf > vegetative,vegetative > tagnf > vegetative,tagnf last year,1,blank,,1,gone,,,,,1,tagnf,tagnf,,,,,1,blank,,,,,,,4
572,3,C,3C,166,3C166,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,4,2,1,1,,12
573,3,C,3C,167,3C167,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,5,4,1,,1,dead,,,,,,,14
574,3,C,3C,168,3C168,flowering,no_record,tagnf,tagnf,flowering > tagnf,tagnf > tagnf,flowering > tagnf > tagnf,,1,blank,,,,8,5,1,,1,tagnf,tagnf,,,,,1,tagnf,,,,,,,17
575,3,C,3C,169,3C169,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,1,,,2,1,blank,,4,6,,1,,18
576,3,C,3C,170,3C170,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,2,1,blank,,,,,1,1,dead,,,,,,,7
577,3,C,3C,171,3C171,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,14,6,1,,1,dead,dead,,,,,1,nf,,1,,,,,25
578,3,C,3C,172,3C172,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,4,4,1,,1,dead,,,,,,,13
579,3,C,3C,173,3C173,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,2,,,,1,blank,,5,2,1,1,,15
580,3,C,3C,174,3C174,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,1,1,,,6
581,3,C,3C,175,3C175,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,1,,,,1,dead,,,,,,,5
582,3,C,3C,176,3C176,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,blank,,,,,,1,tagnf,,,,,,,4
583,3,C,3C,177,3C177,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,4,1,1,1,,11
584,3,C,3C,178,3C178,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,dead,dead,,,,,1,nf,,,,,,,4
585,3,C,3C,179,3C179,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,3,4,1,,1,nf,,,,,,,12
586,3,C,3C,180,3C180,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,ts,ts,,,,,1,dead,,,,,,,4
587,3,C,3C,181,3C181,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,2,1,blank,,,,,1,2,dead,,,,,,1,9
588,3,C,3C,182,3C182,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,2,4,1,,2,dead,,,,,,,12
589,3,C,3C,183,3C183,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,,4,4,1,,1,nf,,,,,,,11
590,3,C,3C,184,3C184,no_record,no_record,flowering,flowering,no_record > flowering,flowering > flowering,no_record > flowering > flowering,flowered twice?,,,,,,,,,,1,blank,,2,4,1,,1,blank,,,1,,1,,11
591,3,C,3C,185,3C185,no_record,no_record,no_record,dead_nf,no_record > no_record,no_record > dead_nf,no_record > no_record > dead_nf,check tag #,,,,,,,,,,,,,3,,,,1,nf,,,,,,,4
592,3,C,3C,189,3C189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
593,3,C,3C,195,3C195,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
594,3,C,3C,206,3C206,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
595,3,C,3C,211,3C211,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
596,3,C,3C,213,3C213,no_record,no_record,no_record,flowering,no_record > no_record,no_record > flowering,no_record > no_record > flowering,,,,,,,,,,,,,,,,,,1,blank,tagged in 2020,,,,,,1
597,3,C,3C,219,3C219,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
598,3,C,3C,223,3C223,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
599,3,C,3C,26,3C26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
600,3,C,3C,265,3C265,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
601,3,C,3C,266,3C266,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
602,3,C,3C,284,3C284,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
603,3,C,3C,54,3C54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
604,3,C,3C,82,3C82,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
605,3,C,3C,86,3C86,no_record,no_record,no_record,dead_nf,no_record > no_record,no_record > dead_nf,no_record > no_record > dead_nf,check tag #,,,,,,,,1,,,,,,,,,1,nf,,,,,,,2
606,3,C,3C,875,3C875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
607,3,C,3C,883,3C883,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
608,3,C,3C,90,3C90,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
609,3,C,3C,94,3C94,no_record,no_record,no_record,dead_nf,no_record > no_record,no_record > dead_nf,no_record > no_record > dead_nf,check tag #,,,,,,10,7,1,,,,,,,,,1,nf,,,,,,,19
610,3,C,3C,98,3C98,,,,,,,,,,,,,,13,9,1,,,,,,,,,,,,,,,,,23
611,3,C,3C,174184,3C174184,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,1,,7
612,3,C,3C,174/184,3C174/184,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2
613,3,C,3C,air,3Cair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
614,3,C,3C,,3CNA,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
615,3,D,3D,127,3D127,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
616,3,D,3D,176,3D176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
617,3,D,3D,189,3D189,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
618,3,D,3D,204,3D204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
619,3,D,3D,235,3D235,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
620,3,D,3D,245,3D245,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
