data_entry	observer	date	id	plot	subplot	plant	notes	flowering	rosettes	stalks	r1_longest	r1_leaves	r2_longest	r2_leaves	r3_longest	r3_leaves	r4_longest	r4_leaves	r5_longest	r5_leaves	r6_longest	r6_leaves	other_notes	plantid	check_19_20	plotid	year	n_rosettes	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_21_fixed	modified	status	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm
ST	ST	2020-06-16T00:00:00Z	6D-42	6	D	42	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D42	NA	6D	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-18	6	D	18_20	blank	n	one_or_more	NA	33	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D18_20	check tag #	6D	2020	1		census20		NA	no_record > no_record > vegetative	no_record	no_record	NA	TRUE	vegetative	NA	NA	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-44	6	D	44	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D44	NA	6D	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-49	6	D	49	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D49	NA	6D	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-50	6	D	50	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D50	NA	6D	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-51	6	D	51	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D51	NA	6D	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-52	6	D	52	blank	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D52	NA	6D	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-79	6	D	79	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D79	NA	6D	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-74	6	D	74	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D74	NA	6D	2020	0				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-75	6	D	75	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D75	NA	6D	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-72	6	D	72	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D72	NA	6D	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-68	6	D	68	blank	y	one_or_more	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D68	NA	6D	2020	2				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-76	6	D	76	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D76	NA	6D	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-71	6	D	71	blank	y	one_or_more	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D71	NA	6D	2020	2				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-73	6	D	73	blank	n	one_or_more	NA	49	15	57	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D73	NA	6D	2020	2				NA	vegetative > vegetative > vegetative	vegetative	vegetative	flowering	FALSE	vegetative	1	1	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-55	6	D	55	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D55	NA	6D	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-55	6	D	55	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D55	NA	6D	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-54	6	D	54	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D54	NA	6D	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-56	6	D	56	chewed	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D56	NA	6D	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-59	6	D	59	blank	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D59	NA	6D	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-57	6	D	57	blank	n	one_or_more	NA	49	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D57	NA	6D	2020	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-62	6	D	62	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D62	NA	6D	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-37	6	D	37	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D37	NA	6D	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-36	6	D	36	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D36	NA	6D	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-60	6	D	60	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D60	NA	6D	2020	0		seeds19		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-38	6	D	38	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D38	NA	6D	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-39	6	D	39	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D39	NA	6D	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-41	6	D	41	blank	y	one_or_more	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D41	NA	6D	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-86	6	D	86_20	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D86_20	check tag #	6D	2020	0		census20		NA	no_record > no_record > dead_nf	no_record	no_record	dead_nf	TRUE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-40	6	D	40	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D40	NA	6D	2020	0		pheno18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-63	6	D	63	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D63	NA	6D	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-64	6	D	64	chewed	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D64	tagnf last year	6D	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6D-67	6	D	67	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D67	NA	6D	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Addition	Addition	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	131.2387840291964	178.38114083793255
ST	ST	2020-06-16T00:00:00Z	6B-1	6	B	1	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B1	NA	6B	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-2	6	B	2	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B2	NA	6B	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-35	6	B	35	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B35	NA	6B	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-36	6	B	36	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B36	NA	6B	2020	0				NA	vegetative > flowering > flowering	vegetative	flowering	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-34	6	B	34	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B34	NA	6B	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-6	6	B	6	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B6	NA	6B	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-7	6	B	7	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B7	NA	6B	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-33	6	B	33	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B33	NA	6B	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-36	6	B	36	chewed	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	wrote ""98"", changed to ""36"" - could be 36, hard to read. Is placed next to 33.	6B36	check tag #	6B	2020	1				NA	vegetative > flowering > flowering	vegetative	flowering	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-18	6	B	18	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B18	NA	6B	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-5	6	B	5	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B5	NA	6B	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-3	6	B	3	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B3	NA	6B	2020	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6B-28	6	B	28	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B28	NA	6B	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	25.369392014598205	72.51174882333433
ST	ST	2020-06-16T00:00:00Z	6C-112	6	C	112	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C112	NA	6C	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-113	6	C	113	blank	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C113	NA	6C	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-110	6	C	110_20	blank	n	one_or_more	NA	34	12	35	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C110_20	refound?	6C	2020	2		census20 leaf20 licor20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	dead_nf	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-111	6	C	111	chewed	y	one_or_more	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1 stalk chewed	6C111	NA	6C	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-114	6	C	114	dead	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C114	NA	6C	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-115	6	C	115	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C115	NA	6C	2020	0				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-117	6	C	117	blank	n	one_or_more	NA	27	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C117	NA	6C	2020	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-116	6	C	116	blank	y	one_or_more	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C116	NA	6C	2020	1				NA	vegetative > vegetative > flowering	vegetative	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-119	6	C	119	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C119	NA	6C	2020	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
ST	ST	2020-06-16T00:00:00Z	6C-118	6	C	118	nf	blank	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C118	NA	6C	2020	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2020-05-06T18:00:00Z	127	2020-05-05T19:00:00Z	126	Normal	125.66666666666667	1.3333333333333286	164	227	210	47.142356808736125	50.73878402919641	97.88114083793253
