plot	subplot	plotid	plant	plantid	status_18	status_18r2	status_19	status_20	status_21	check_19_20_20	other_notes_18	notes_18	other_notes_18r2	notes_18r2	other_notes_19	notes_19	notes_20	other_notes_20	notes1818r2_19_20chk1920_21	other_notes_21	transition_1819	transition_1920	transition_181920	transition_18192021	flowering_status_18	flowering_status_18r2	flowering_status_19	flowering_status_20	flowering_status_21	alive_status_18	alive_status_18r2	alive_status_19	alive_status_20	alive_status_21
3	B	3B	606	3B606	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
3	B	3B	607	3B607	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
3	B	3B	608	3B608	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
3	B	3B	609	3B609	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
3	B	3B	610	3B610	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
3	B	3B	611	3B611	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	B	3B	612	3B612	vegetative	vegetative	vegetative	no_record	vegetative	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	NA	vegetative > vegetative	vegetative > no_record	vegetative > vegetative > no_record	vegetative > vegetative > no_record > vegetative	0	0	0	NA	0	1	1	1	NA	1
3	B	3B	613	3B613	vegetative	recheck	dead_nf	dead_nf	dead_nf	NA	NA	blank	gone	nf	dead	dead	nf	NA	,gone|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
3	B	3B	614	3B614	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
3	B	3B	615	3B615	vegetative	vegetative	vegetative	no_record	dead_nf	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	NA	vegetative > vegetative	vegetative > no_record	vegetative > vegetative > no_record	vegetative > vegetative > no_record > dead_nf	0	0	0	NA	0	1	1	1	NA	0
3	B	3B	616	3B616	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
3	B	3B	617	3B617	vegetative	vegetative	vegetative	no_record	tagnf	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	TAG DETACHED	vegetative > vegetative	vegetative > no_record	vegetative > vegetative > no_record	vegetative > vegetative > no_record > tagnf	0	0	0	NA	NA	1	1	1	NA	NA
3	B	3B	618	3B618	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	B	3B	619	3B619	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
3	B	3B	620	3B620	vegetative	dead_nf	dead_nf	dead_nf	dead_nf	NA	very wilted	blank	dead	dead	dead	dead	dead	NA	very wilted,dead|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	0	0	0	0
3	B	3B	621	3B621	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	B	3B	622	3B622	vegetative	vegetative	vegetative	no_record	dead_nf	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	NA	vegetative > vegetative	vegetative > no_record	vegetative > vegetative > no_record	vegetative > vegetative > no_record > dead_nf	0	0	0	NA	0	1	1	1	NA	0
3	B	3B	623	3B623	vegetative	vegetative	vegetative	no_record	flowering	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	recheck - count stalks and rosettes	vegetative > vegetative	vegetative > no_record	vegetative > vegetative > no_record	vegetative > vegetative > no_record > flowering	0	0	0	NA	1	1	1	1	NA	1
3	B	3B	624	3B624	vegetative	vegetative	flowering	dead_nf	dead_nf	rosettes? flowered and lived?	NA	blank	NA	blank	NA	blank	chewed	NA	,||,rosettes? flowered and lived?	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	B	3B	686	3B686	vegetative	no_record	flowering	dead_nf	dead_nf	NA	NA	NA	NA	NA	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	NA	1	0	0	1	NA	1	0	0
3	B	3B	687	3B687	vegetative	no_record	flowering	dead_nf	dead_nf	NA	NA	NA	NA	NA	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	NA	1	0	0	1	NA	1	0	0
3	B	3B	821	3B821	vegetative	vegetative	vegetative	vegetative	flowering	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	recheck - count stalks and rosettes	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
3	B	3B	822	3B822	vegetative	vegetative	vegetative	flowering	vegetative	NA	NA	blank	NA	blank	ts	ts	blank	NA	,|ts|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > vegetative	0	0	0	1	0	1	1	1	1	1
3	B	3B	823	3B823	vegetative	vegetative	flowering	vegetative	vegetative	flowered and lived?	NA	blank	NA	blank	NA	blank	blank	NA	,||,flowered and lived?	NA	vegetative > flowering	flowering > vegetative	vegetative > flowering > vegetative	vegetative > flowering > vegetative > vegetative	0	0	1	0	0	1	1	1	1	1
3	B	3B	824	3B824	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	dead	dead	dead	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
3	B	3B	825	3B825	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
3	B	3B	826	3B826	vegetative	vegetative	tagnf	dead_nf	dead_nf	tagnf last year	NA	blank	NA	blank	tagnf	tagnf	nf	NA	,|tagnf|,tagnf last year	NA	vegetative > tagnf	tagnf > dead_nf	vegetative > tagnf > dead_nf	vegetative > tagnf > dead_nf > dead_nf	0	0	NA	0	0	1	1	NA	0	0
3	B	3B	827	3B827	vegetative	vegetative	tagnf	tagnf	dead_nf	NA	NA	blank	NA	blank	tagnf	tagnf	tagnf	NA	,|tagnf|,	TAG FOUND	vegetative > tagnf	tagnf > tagnf	vegetative > tagnf > tagnf	vegetative > tagnf > tagnf > dead_nf	0	0	NA	NA	0	1	1	NA	NA	0
3	B	3B	828	3B828	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	B	3B	829	3B829	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	munched	chewed	NA	blank	ts	ts	nf	NA	munched,|ts|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
3	B	3B	830	3B830	vegetative	dead_nf	dead_nf	dead_nf	dead_nf	NA	munched	chewed	dead	dead	nf	nf	nf	NA	munched,dead|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	0	0	0	0
3	B	3B	831	3B831	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	already flagged	,||already flagged,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	B	3B	832	3B832	vegetative	vegetative	vegetative	tagnf	dead_nf	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > dead_nf	0	0	0	NA	0	1	1	1	NA	0
3	B	3B	833	3B833	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	dead	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
3	B	3B	834	3B834	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
3	B	3B	835	3B835	vegetative	vegetative	vegetative	vegetative	vegetative	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
3	B	3B	836	3B836	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
3	B	3B	837	3B837	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
3	B	3B	838	3B838	vegetative	vegetative	vegetative	flowering	dead_nf	NA	breaking	blank	NA	blank	NA	blank	blank	already flagged	breaking,||already flagged,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	C	3C	122	3C122	vegetative	vegetative	flowering	vegetative	dead_nf	flowered and lived?	NA	blank	NA	blank	NA	blank	blank	NA	,||,flowered and lived?	NA	vegetative > flowering	flowering > vegetative	vegetative > flowering > vegetative	vegetative > flowering > vegetative > dead_nf	0	0	1	0	0	1	1	1	1	0
3	C	3C	123	3C123	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
3	C	3C	124	3C124	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
3	C	3C	125	3C125	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	ts	ts	nf	NA	,|ts|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
3	C	3C	126	3C126	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	ts	ts	blank	NA	,|ts|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	C	3C	127	3C127	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
3	C	3C	128	3C128	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
3	C	3C	129	3C129	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
3	C	3C	130	3C130	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	C	3C	131	3C131	vegetative	vegetative	flowering	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > flowering	vegetative > flowering > flowering	vegetative > flowering > flowering > dead_nf	0	0	1	1	0	1	1	1	1	0
3	C	3C	132	3C132	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
3	C	3C	133	3C133	vegetative	vegetative	vegetative	flowering	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > vegetative	0	0	0	1	0	1	1	1	1	1
3	C	3C	134	3C134	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
3	C	3C	135	3C135	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
3	C	3C	136	3C136	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	NA	NA	,|dead|,	changed from NF to O	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
3	C	3C	137	3C137	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	C	3C	138	3C138	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	flowered last year	,||flowered last year,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	C	3C	139	3C139	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	C	3C	140	3C140	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	C	3C	141	3C141	vegetative	vegetative	vegetative	tagnf	dead_nf	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > dead_nf	0	0	0	NA	0	1	1	1	NA	0
3	C	3C	142	3C142	vegetative	vegetative	flowering	flowering	dead_nf	flowered twice?	NA	blank	NA	blank	NA	blank	blank	NA	,||,flowered twice?	NA	vegetative > flowering	flowering > flowering	vegetative > flowering > flowering	vegetative > flowering > flowering > dead_nf	0	0	1	1	0	1	1	1	1	0
3	C	3C	143	3C143	vegetative	vegetative	flowering	flowering	dead_nf	flowered twice?	NA	blank	NA	blank	NA	blank	blank	NA	,||,flowered twice?	NA	vegetative > flowering	flowering > flowering	vegetative > flowering > flowering	vegetative > flowering > flowering > dead_nf	0	0	1	1	0	1	1	1	1	0
3	C	3C	144	3C144	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	ts	ts	blank	NA	,|ts|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
3	C	3C	145	3C145	vegetative	no_record	vegetative	dead_nf	dead_nf	died and nf?	missing	tagnf	NA	NA	NA	blank	nf	NA	missing,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
3	C	3C	146	3C146	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	C	3C	147	3C147	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	NA	NA	,|dead|,	changed from NF to O	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
3	C	3C	148	3C148	vegetative	vegetative	flowering	dead_nf	tagnf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > tagnf	0	0	1	0	NA	1	1	1	0	NA
3	C	3C	149	3C149	vegetative	vegetative	flowering	vegetative	flowering	flowered and lived?	NA	blank	NA	blank	NA	blank	blank	NA	,||,flowered and lived?	recheck - count stalks and rosettes	vegetative > flowering	flowering > vegetative	vegetative > flowering > vegetative	vegetative > flowering > vegetative > flowering	0	0	1	0	1	1	1	1	1	1
3	C	3C	150	3C150	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	missing	tagnf	NA	blank	NA	blank	dead	NA	missing,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	C	3C	151	3C151	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	C	3C	152	3C152	vegetative	no_record	vegetative	flowering	dead_nf	NA	missing	tagnf	NA	NA	NA	blank	tagnf	NA	missing,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
3	C	3C	153	3C153	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	C	3C	154	3C154	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	C	3C	155	3C155	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
3	C	3C	156	3C156	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
3	C	3C	157	3C157	vegetative	vegetative	vegetative	vegetative	tagnf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > tagnf	0	0	0	0	NA	1	1	1	1	NA
3	C	3C	158	3C158	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	C	3C	159	3C159	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
3	C	3C	160	3C160	vegetative	vegetative	vegetative	vegetative	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	0	0	0	0	1	1	1	1	0
3	C	3C	161	3C161	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
3	C	3C	162	3C162	vegetative	vegetative	vegetative	vegetative	flowering	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	recheck - count stalks and rosettes	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
3	C	3C	163	3C163	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
3	C	3C	164	3C164	vegetative	vegetative	flowering	dead_nf	tagnf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > tagnf	0	0	1	0	NA	1	1	1	0	NA
